Time_s,plane_moving_state,TAS_mps,alt_agl_m,MLG_NR,FLG_NR,lat,lon,alt_msl,phi,theta,psi,p,q,r,V_b_tas_0,V_b_tas_1,V_b_tas_2,pos_ned_0,pos_ned_1,pos_ned_2,p_dot,q_dot,r_dot,Accel_b_0,Accel_b_1,Accel_b_2,ArduPlane_Mode,delta_e,delta_aL,delta_aR,delta_r,delta_f,delta_a,pwm_ailL,pwm_ailR,pwm_elev,pwm_rud,pwm_flap,pwm_nlg,pwm_mot0,pwm_mot1,pwm_mot2,pwm_mot3,mot0_thr_cmd,mot1_thr_cmd,mot2_thr_cmd,mot3_thr_cmd,total_rotor_force
5.64459,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,-0.01134,-0.00087,0.00087,0.00000,0.00000,0.00087,1501.0,1501.0,1487.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
5.74539,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,-0.01309,-0.00087,0.00087,0.00000,0.00000,0.00087,1501.0,1501.0,1485.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
5.84618,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,-0.00611,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1493.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
5.94698,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1500.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
6.04778,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.00175,0.00087,-0.00087,0.00000,0.00000,-0.00087,1499.0,1499.0,1502.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
6.14857,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.00000,0.00175,-0.00175,0.00000,0.00000,-0.00175,1498.0,1498.0,1500.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
6.24937,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.00000,0.00175,-0.00175,-0.00087,0.00000,-0.00175,1498.0,1498.0,1500.0,1499.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
6.35017,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,-0.00175,0.00175,-0.00175,-0.00087,0.00000,-0.00175,1498.0,1498.0,1498.0,1499.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
6.45097,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.01396,0.00262,-0.00262,-0.00087,0.00000,-0.00262,1497.0,1497.0,1516.0,1499.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
6.55176,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.04276,0.00262,-0.00262,-0.00087,0.00000,-0.00262,1497.0,1497.0,1549.0,1499.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
6.65256,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.07418,0.00262,-0.00262,-0.00087,0.00000,-0.00262,1497.0,1497.0,1585.0,1499.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
6.75336,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.10385,0.00175,-0.00175,-0.00087,0.00000,-0.00175,1498.0,1498.0,1619.0,1499.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
6.85415,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.12305,0.00087,-0.00087,0.00000,0.00000,-0.00087,1499.0,1499.0,1641.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
6.95495,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.11868,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1636.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
7.05575,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.10297,-0.00087,0.00087,0.00000,0.00000,0.00087,1501.0,1501.0,1618.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
7.15655,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.07592,-0.00175,0.00175,0.00000,0.00000,0.00175,1502.0,1502.0,1587.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
7.25734,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.04625,-0.00262,0.00262,0.00087,0.00000,0.00262,1503.0,1503.0,1553.0,1501.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
7.35814,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.05760,-0.00262,0.00262,0.00087,0.00000,0.00262,1503.0,1503.0,1566.0,1501.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
7.45894,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.09076,-0.00262,0.00262,0.00087,0.00000,0.00262,1503.0,1503.0,1604.0,1501.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
7.55973,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.09687,-0.00262,0.00262,0.00087,0.00000,0.00262,1503.0,1503.0,1611.0,1501.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
7.66053,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.07941,-0.00262,0.00262,0.00087,0.00000,0.00262,1503.0,1503.0,1591.0,1501.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
7.76133,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.05236,-0.00262,0.00262,0.00087,0.00000,0.00262,1503.0,1503.0,1560.0,1501.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
7.86213,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.01920,-0.00175,0.00175,0.00087,0.00000,0.00175,1502.0,1502.0,1522.0,1501.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
7.96292,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,-0.00785,-0.00175,0.00175,0.00087,0.00000,0.00175,1502.0,1502.0,1491.0,1501.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
8.06368,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,-0.02007,-0.00175,0.00175,0.00087,0.00000,0.00175,1502.0,1502.0,1477.0,1501.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
8.16442,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,-0.01571,-0.00087,0.00087,0.00000,0.00000,0.00087,1501.0,1501.0,1482.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
8.26516,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.02036,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1530.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
8.36590,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.06603,0.00087,-0.00087,0.00000,0.00000,-0.00087,1499.0,1499.0,1578.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
8.46664,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.10297,0.00175,-0.00175,0.00000,0.00000,-0.00175,1498.0,1498.0,1618.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
8.56738,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.12479,0.00175,-0.00175,-0.00087,0.00000,-0.00175,1498.0,1498.0,1643.0,1499.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
8.66812,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.08727,0.00087,-0.00087,0.00000,0.00000,-0.00087,1499.0,1499.0,1600.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
8.76886,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.02967,0.00087,-0.00087,0.00000,0.00000,-0.00087,1499.0,1499.0,1534.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
8.86960,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.00436,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1505.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
8.97034,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,-0.00262,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1497.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
9.07108,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.01745,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1520.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
9.17182,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.05672,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1565.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
9.27256,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.08901,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1602.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
9.37330,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.10123,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1616.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
9.47404,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.10559,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1621.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
9.57478,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.10297,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1618.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
9.67552,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.09687,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1611.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
9.77625,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.08901,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1602.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
9.87699,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.08029,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1592.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
9.97773,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.07243,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1583.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
10.07847,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.06545,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1575.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
10.17921,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.05934,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1568.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
10.27995,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.05498,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1563.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
10.38069,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.05149,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1559.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
10.48143,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.04974,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1557.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
10.58217,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.04800,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1555.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
10.68291,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.04800,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1555.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
10.78365,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.04800,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1555.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
10.88439,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.04887,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1556.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
10.98513,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.04974,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1557.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
11.08587,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.05061,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1558.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
11.18661,0,0.00000,0.10001,449.47815,188.17186,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.10001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5,0.05149,0.00000,0.00000,0.00000,0.00000,0.00000,1500.0,1500.0,1559.0,1500.0,1100.0,0.0,1100.0,1100.0,1100.0,1100.0,0.00000,0.00000,0.00000,0.00000,0.00000
